,eventName,currentDoc,eventSource,compose,insert,delete,revise,reviseSugg,relocate,reflect,seekSugg,acceptSugg,dismissSugg,lowModification,highModification,highTemp,lowTemp
10,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You won",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wond",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
12,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonde",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
13,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
14,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder w",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
16,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder wh",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder wha",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
18,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
19,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
20,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what h",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
21,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what ht",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
22,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what h",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what ",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what t",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
25,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what th",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what the",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
27,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
28,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
29,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they a",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
30,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they ar",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
31,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
32,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
33,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are g",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are ga",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
35,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gat",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
36,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gate",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
37,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gater",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gaterh",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gater",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gate",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gat",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gath",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
43,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathe",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
44,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gather",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
45,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathere",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
46,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
47,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
48,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered a",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
49,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered ar",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
50,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered are",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
51,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered areo",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
52,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered are",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
53,text-delete,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered ar",user,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered aro",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
55,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered arou",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
56,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered aroun",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
57,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
59,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around f",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
60,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around fo",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
61,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
62,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for.",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
63,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
64,suggestion-get,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. ",user,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God.",api,1,1,0,0,0,0,0,0,1,0,0,0,1,0
66,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
67,suggestion-get,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. ",user,0,0,0,0,0,0,0,1,0,0,0,0,1,0
68,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.",api,1,1,0,0,0,0,0,0,1,0,0,0,1,0
69,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven. ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
70,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
71,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
72,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
73,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
74,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I a",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
75,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
76,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
77,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
78,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
79,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a l",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
80,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a li",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
81,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a lit",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
82,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a litt",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
83,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a littl",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
84,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
85,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little ",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
86,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little s",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
87,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little sh",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
88,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little sho",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
89,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little shoc",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
90,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little shock",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
91,text-insert,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. 
After the film, you enter a door and find yourself in another cinema with about five hundred people.
 You wonder what they are gathered around for. A man in a tuxedo walks up to you and introduces himself as God. He tells you that your time has come, and he is ready to take you to heaven.  

""I am a little shocke",user,1,1,0,0,0,0,0,0,0,0,0,0,1,0
