,eventName,currentDoc,eventSource,sentIndex,compose,insert,delete,revise,relocate,reflect,seekSugg,acceptSugg,dismissSugg,lowModification,highModification,highTemp,lowTemp
31,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucette and",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
32,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucette an",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
33,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucette a",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
34,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucette ",user,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucette",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
36,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucett",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
37,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucet",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
38,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Luce",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
39,text-delete,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Luc",user,2,0,0,1,0,0,0,0,0,0,0,0,0,1
40,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
41,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
42,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy a",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
43,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy an",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
44,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
45,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
46,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and s",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
47,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and sh",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
48,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
49,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
50,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she h",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
51,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she ha",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
52,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
53,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
54,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
55,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
56,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a d",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
57,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a di",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
58,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a dis",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
59,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a diso",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
60,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disor",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
61,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disord",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
62,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorde",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
63,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
64,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
65,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder c",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
66,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder ca",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
67,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder cal",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
68,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder call",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
69,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder calle",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
70,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
71,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
72,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called t",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
73,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called te",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
74,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called tem",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
75,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temp",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
76,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called tempo",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
77,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called tempor",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
78,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called tempora",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
79,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporar",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
80,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
81,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
82,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary a",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
83,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary am",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
84,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amn",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
85,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amne",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
86,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnes",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
87,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesi",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
88,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
89,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
90,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia w",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
91,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia wh",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
92,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia whe",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
93,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia wher",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
94,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
95,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
96,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where s",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
97,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where sh",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
98,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
99,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
100,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she t",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
101,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she to",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
102,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she tot",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
103,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she tota",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
104,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she total",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
105,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she totall",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
106,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she totally",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
107,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she totally ",user,0,1,1,0,0,0,0,0,0,0,0,0,0,1
108,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she totally g",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
109,text-insert,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Her name is Lucy and she has a disorder called temporary amnesia where she totally go",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1
