,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
79,text-insert,user,1630332313401,"{'ops': [{'retain': 295}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with ",296,[],0,3,5,30,0.3,1,0,0,79
80,text-insert,user,1630332313625,"{'ops': [{'retain': 296}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with h",297,[],0,3,5,30,0.3,1,0,0,80
81,text-insert,user,1630332313737,"{'ops': [{'retain': 297}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with he",298,[],0,3,5,30,0.3,1,0,0,81
82,text-insert,user,1630332313882,"{'ops': [{'retain': 298}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with her",299,[],0,3,5,30,0.3,1,0,0,82
83,text-delete,user,1630332315930,"{'ops': [{'retain': 298}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with he",298,[],0,3,5,30,0.3,1,0,0,83
84,text-delete,user,1630332316432,"{'ops': [{'retain': 297}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with h",297,[],0,3,5,30,0.3,1,0,0,84
85,text-delete,user,1630332316462,"{'ops': [{'retain': 296}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with ",296,[],0,3,5,30,0.3,1,0,0,85
86,text-delete,user,1630332316494,"{'ops': [{'retain': 295}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date with",295,[],0,3,5,30,0.3,1,0,0,86
87,text-delete,user,1630332316527,"{'ops': [{'retain': 294}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date wit",294,[],0,3,5,30,0.3,1,0,0,87
88,text-delete,user,1630332316560,"{'ops': [{'retain': 293}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He loves her so much but cannot get past the first date wi",293,[],0,3,5,30,0.3,1,0,0,88
