,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
25,text-insert,user,1629985429073,"{'ops': [{'retain': 250}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter",251,[],0,,5,30,0.75,1,0,1,25
26,text-insert,user,1629985429201,"{'ops': [{'retain': 251}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter ",252,[],0,,5,30,0.75,1,0,1,26
27,text-insert,user,1629985430288,"{'ops': [{'retain': 252}, {'insert': 'w'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter w",253,[],0,,5,30,0.75,1,0,1,27
28,text-insert,user,1629985430352,"{'ops': [{'retain': 253}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter wh",254,[],0,,5,30,0.75,1,0,1,28
29,text-insert,user,1629985430480,"{'ops': [{'retain': 254}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who",255,[],0,,5,30,0.75,1,0,1,29
30,text-insert,user,1629985431149,"{'ops': [{'retain': 255}, {'insert': ""'""}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who'",256,[],0,,5,30,0.75,1,0,1,30
31,text-insert,user,1629985431310,"{'ops': [{'retain': 256}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's",257,[],0,,5,30,0.75,1,0,1,31
32,text-insert,user,1629985431438,"{'ops': [{'retain': 257}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's ",258,[],0,,5,30,0.75,1,0,1,32
33,text-insert,user,1629985431777,"{'ops': [{'retain': 258}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's n",259,[],0,,5,30,0.75,1,0,1,33
34,text-insert,user,1629985431905,"{'ops': [{'retain': 259}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's na",260,[],0,,5,30,0.75,1,0,1,34
35,text-insert,user,1629985432129,"{'ops': [{'retain': 260}, {'insert': 'm'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's nam",261,[],0,,5,30,0.75,1,0,1,35
36,text-insert,user,1629985432209,"{'ops': [{'retain': 261}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name",262,[],0,,5,30,0.75,1,0,1,36
37,text-insert,user,1629985432353,"{'ops': [{'retain': 262}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name ",263,[],0,,5,30,0.75,1,0,1,37
38,text-insert,user,1629985432512,"{'ops': [{'retain': 263}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name i",264,[],0,,5,30,0.75,1,0,1,38
39,text-insert,user,1629985432592,"{'ops': [{'retain': 264}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is",265,[],0,,5,30,0.75,1,0,1,39
40,text-insert,user,1629985432721,"{'ops': [{'retain': 265}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is ",266,[],0,,5,30,0.75,1,0,1,40
41,text-insert,user,1629985433505,"{'ops': [{'retain': 266}, {'insert': 'D'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is D",267,[],0,,5,30,0.75,1,0,1,41
42,text-insert,user,1629985433776,"{'ops': [{'retain': 267}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is Da",268,[],0,,5,30,0.75,1,0,1,42
43,text-insert,user,1629985434000,"{'ops': [{'retain': 268}, {'insert': 'v'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is Dav",269,[],0,,5,30,0.75,1,0,1,43
44,text-insert,user,1629985434191,"{'ops': [{'retain': 269}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is Davi",270,[],0,,5,30,0.75,1,0,1,44
45,text-insert,user,1629985434398,"{'ops': [{'retain': 270}, {'insert': 'd'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David",271,[],0,,5,30,0.75,1,0,1,45
46,text-insert,user,1629985434625,"{'ops': [{'retain': 271}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David ",272,[],0,,5,30,0.75,1,0,1,46
47,text-insert,user,1629985435377,"{'ops': [{'retain': 272}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David h",273,[],0,,5,30,0.75,1,0,1,47
48,text-insert,user,1629985435508,"{'ops': [{'retain': 273}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David ha",274,[],0,,5,30,0.75,1,0,1,48
49,text-insert,user,1629985435696,"{'ops': [{'retain': 274}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has",275,[],0,,5,30,0.75,1,0,1,49
50,text-insert,user,1629985435809,"{'ops': [{'retain': 275}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has ",276,[],0,,5,30,0.75,1,0,1,50
51,text-insert,user,1629985436194,"{'ops': [{'retain': 276}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has t",277,[],0,,5,30,0.75,1,0,1,51
52,text-insert,user,1629985436352,"{'ops': [{'retain': 277}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has ti",278,[],0,,5,30,0.75,1,0,1,52
53,text-delete,user,1629985436785,"{'ops': [{'retain': 277}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has t",277,[],0,,5,30,0.75,1,0,1,53
54,text-delete,user,1629985436961,"{'ops': [{'retain': 276}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has ",276,[],0,,5,30,0.75,1,0,1,54
55,text-insert,user,1629985438672,"{'ops': [{'retain': 276}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has t",277,[],0,,5,30,0.75,1,0,1,55
56,text-insert,user,1629985439229,"{'ops': [{'retain': 277}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tr",278,[],0,,5,30,0.75,1,0,1,56
57,text-insert,user,1629985439456,"{'ops': [{'retain': 278}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tri",279,[],0,,5,30,0.75,1,0,1,57
58,text-insert,user,1629985439600,"{'ops': [{'retain': 279}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has trie",280,[],0,,5,30,0.75,1,0,1,58
59,text-insert,user,1629985439776,"{'ops': [{'retain': 280}, {'insert': 'd'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried",281,[],0,,5,30,0.75,1,0,1,59
60,text-insert,user,1629985440497,"{'ops': [{'retain': 281}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried ",282,[],0,,5,30,0.75,1,0,1,60
61,text-insert,user,1629985440736,"{'ops': [{'retain': 282}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried t",283,[],0,,5,30,0.75,1,0,1,61
62,text-insert,user,1629985440800,"{'ops': [{'retain': 283}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to",284,[],0,,5,30,0.75,1,0,1,62
63,text-insert,user,1629985440928,"{'ops': [{'retain': 284}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to ",285,[],0,,5,30,0.75,1,0,1,63
64,text-insert,user,1629985441574,"{'ops': [{'retain': 285}, {'insert': 'g'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to g",286,[],0,,5,30,0.75,1,0,1,64
65,text-insert,user,1629985441714,"{'ops': [{'retain': 286}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to ge",287,[],0,,5,30,0.75,1,0,1,65
66,text-insert,user,1629985441871,"{'ops': [{'retain': 287}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get",288,[],0,,5,30,0.75,1,0,1,66
67,text-insert,user,1629985442000,"{'ops': [{'retain': 288}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get ",289,[],0,,5,30,0.75,1,0,1,67
68,text-insert,user,1629985442288,"{'ops': [{'retain': 289}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get i",290,[],0,,5,30,0.75,1,0,1,68
69,text-insert,user,1629985442416,"{'ops': [{'retain': 290}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get in",291,[],0,,5,30,0.75,1,0,1,69
70,text-insert,user,1629985442562,"{'ops': [{'retain': 291}, {'insert': 'f'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get inf",292,[],0,,5,30,0.75,1,0,1,70
71,text-insert,user,1629985442704,"{'ops': [{'retain': 292}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get info",293,[],0,,5,30,0.75,1,0,1,71
72,text-insert,user,1629985442848,"{'ops': [{'retain': 293}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get infor",294,[],0,,5,30,0.75,1,0,1,72
73,text-insert,user,1629985443040,"{'ops': [{'retain': 294}, {'insert': 'm'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get inform",295,[],0,,5,30,0.75,1,0,1,73
74,text-insert,user,1629985443169,"{'ops': [{'retain': 295}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get informa",296,[],0,,5,30,0.75,1,0,1,74
75,text-insert,user,1629985443264,"{'ops': [{'retain': 296}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get informat",297,[],0,,5,30,0.75,1,0,1,75
76,text-insert,user,1629985443328,"{'ops': [{'retain': 297}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get informati",298,[],0,,5,30,0.75,1,0,1,76
77,text-insert,user,1629985443456,"{'ops': [{'retain': 298}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get informatio",299,[],0,,5,30,0.75,1,0,1,77
78,text-insert,user,1629985443552,"{'ops': [{'retain': 299}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information",300,[],0,,5,30,0.75,1,0,1,78
79,text-insert,user,1629985443664,"{'ops': [{'retain': 300}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information ",301,[],0,,5,30,0.75,1,0,1,79
80,text-insert,user,1629985443776,"{'ops': [{'retain': 301}, {'insert': 'f'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information f",302,[],0,,5,30,0.75,1,0,1,80
81,text-insert,user,1629985444002,"{'ops': [{'retain': 302}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information fr",303,[],0,,5,30,0.75,1,0,1,81
82,text-insert,user,1629985444062,"{'ops': [{'retain': 303}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information fro",304,[],0,,5,30,0.75,1,0,1,82
83,text-insert,user,1629985444288,"{'ops': [{'retain': 304}, {'insert': 'm'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from",305,[],0,,5,30,0.75,1,0,1,83
84,text-insert,user,1629985444401,"{'ops': [{'retain': 305}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from ",306,[],0,,5,30,0.75,1,0,1,84
85,text-insert,user,1629985444704,"{'ops': [{'retain': 306}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from h",307,[],0,,5,30,0.75,1,0,1,85
86,text-insert,user,1629985444752,"{'ops': [{'retain': 307}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from he",308,[],0,,5,30,0.75,1,0,1,86
87,text-insert,user,1629985444816,"{'ops': [{'retain': 308}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from her",309,[],0,,5,30,0.75,1,0,1,87
88,text-insert,user,1629985444974,"{'ops': [{'retain': 309}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from her ",310,[],0,,5,30,0.75,1,0,1,88
89,text-insert,user,1629985445520,"{'ops': [{'retain': 310}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter who's name is David has tried to get information from her e",311,[],0,,5,30,0.75,1,0,1,89
